員山鄉,建物,宜蘭縣員山鄉深洲二路151~180號,0.0,,特定農業區,甲種建築用地,1011013,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0840218,161.31,4,3,5,有,無,無,8000,50,,0.0,0,,RPWNMLLJJIHFFBG77CC,宜兰县,6,41.78,不动产租赁
宜蘭市,建物,宜蘭縣宜蘭市農權路三段79巷1~30號,0.0,商,,,1011010,土地0建物1車位0,三層,7,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0860312,96.1,3,2,2,有,無,有,12000,125,,0.0,0,,RPUOMLPJJIHFFBG08CC,宜兰县,6,41.78,不动产租赁
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮公園路1~30號,30.69,住,,,1011025,土地2建物1車位0,見其他登記事項,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0840718,23.06,4,2,3,有,有,有,12000,520,,0.0,0,,RPROMLPJJIHFFAG87EC,宜兰县,6,41.78,不动产租赁
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉境安一路156巷1~30號,30.05,,特定農業區,甲種建築用地,1011105,土地2建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860115,71.24,3,2,2,有,有,有,7000,98,,0.0,0,,RPTOMLPJJIHFFAG08EC,宜兰县,6,41.78,不动产租赁
羅東鎮,建物,宜蘭縣羅東鎮忠義巷61~90號,31.56,其他,,,1011026,土地0建物1車位0,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810907,96.97,3,2,2,有,無,有,10000,103,,0.0,0,,RPVNMLQJJIHFFAG08CC,宜兰县,6,41.78,不动产租赁
宜蘭市,建物,宜蘭縣宜蘭市女中路24巷1~30號,0.0,住,,,1011101,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0820514,169.49,4,3,3,有,無,有,12000,71,,0.0,0,,RPUNMLRJJIHFFBG18CC,宜兰县,6,41.78,不动产租赁
礁溪鄉,建物,宜蘭縣礁溪鄉健康一街61~90號,0.0,其他,,,1011102,土地0建物1車位1,一層,9,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1000527,150.7,0,0,0,無,有,無,38000,252,坡道平面,0.0,0,,RPPOMLRJJIHFFBG97EC,宜兰县,6,41.78,不动产租赁
宜蘭市,建物,宜蘭縣宜蘭市凱旋路129巷1~30號,0.0,住,,,1011024,土地0建物1車位1,六層,8,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1000415,108.04,3,2,2,有,無,無,6000,56,坡道平面,0.0,0,,RPROMLRJJIHFFBG18EC,宜兰县,6,41.78,不动产租赁
宜蘭市,土地,振興段1531~1560地號,60.0,農,,,1011024,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,6000,100,,0.0,0,,RPQNMLSJJIHFFBG87CC,宜兰县,6,41.78,不动产租赁
羅東鎮,建物,宜蘭縣羅東鎮竹義路61~90號,0.0,住,,,1011107,土地0建物1車位0,見其他登記事項,3,店面(店鋪),見其他登記事項,鋼筋混凝土造,0960929,245.79,4,2,5,有,無,無,22000,90,,0.0,0,,RPRNMLMKJIHFFAG47DC,宜兰县,6,41.78,不动产租赁
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮純精路三段421~450號,142.72,住,,,1011114,土地1建物1車位0,一層,1,店面(店鋪),住家用,磚造,,83.34,0,0,0,無,無,無,12000,144,,0.0,0,,RPWNMLOKJIHFFAG08CC,宜兰县,6,41.78,不动产租赁
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮中山路一段121~150號,12.7,,特定農業區,甲種建築用地,1011117,土地1建物1車位0,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850216,26.49,1,1,1,有,有,有,6000,227,,0.0,0,,RPPNMLRKJIHFFAG67CC,宜兰县,6,41.78,不动产租赁
宜蘭市,建物,宜蘭縣宜蘭市女中路三段301~330號,0.0,住,,,1011112,土地0建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940914,17.23,1,0,1,有,有,有,4500,261,,0.0,0,,RPSNMLRKJIHFFBG18DC,宜兰县,6,41.78,不动产租赁
宜蘭市,建物,宜蘭縣宜蘭市東港路31~60號,0.0,住,,,1011030,土地0建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,1010628,380.61,0,0,0,無,無,無,55000,145,,0.0,0,,RPSOMLTKJIHFFBG48DC,宜兰县,6,41.78,不动产租赁
宜蘭市,建物,宜蘭縣宜蘭市東港路31~60號,0.0,住,,,1011030,土地0建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,1010628,369.1,0,0,0,無,有,無,55000,149,,0.0,0,,RPTOMLTKJIHFFBG58DC,宜兰县,6,41.78,不动产租赁
宜蘭市,建物,宜蘭縣宜蘭市東港路31~60號,0.0,住,,,1011030,土地0建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,1010628,362.28,0,0,0,無,無,有,55000,152,,0.0,0,,RPUOMLTKJIHFFBG68DC,宜兰县,6,41.78,不动产租赁
宜蘭市,建物,宜蘭縣宜蘭市女中路三段91~120號,0.0,住,,,1011115,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830509,127.48,4,2,2,有,有,有,9000,71,,0.0,0,,RPWNMLTKJIHFFBG88EC,宜兰县,6,41.78,不动产租赁
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮純精路三段151~180號,23.42,住,,,1011026,土地1建物1車位0,一層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0851109,156.94,0,0,0,無,有,無,10000,64,,0.0,0,,RPSOMLTKJIHFFAG48EC,宜兰县,6,41.78,不动产租赁
宜蘭市,建物,宜蘭縣宜蘭市中山路二段301~330號,0.0,住,,,1011023,土地0建物1車位0,三層,3,店面(店鋪),住商用,鋼筋混凝土造,0961207,266.86,0,0,0,無,無,有,34000,127,,0.0,0,,RPXOMLTKJIHFFBG88CC,宜兰县,6,41.78,不动产租赁
宜蘭市,建物,宜蘭縣宜蘭市中山路二段301~330號,0.0,住,,,1011023,土地0建物1車位0,三層,3,店面(店鋪),住商用,鋼筋混凝土造,0961207,240.89,0,0,0,無,無,有,34000,141,,0.0,0,,RPWNMLLLJIHFFBG97CC,宜兰县,6,41.78,不动产租赁
