中山區,房地(土地+建物),德惠段四小段601~630地號,4.26,商,,,1000708,土地1建物1車位0,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,41.56,0,0,0,無,無,8000000,192493,,0.0,0,,RPOTMLKMJIHFFCA17CB,台北市,1,0,预售屋买卖
中山區,房地(土地+建物),德惠段四小段601~630地號,4.26,商,,,1001007,土地1建物1車位0,二層,11,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,41.56,0,0,0,無,無,7800000,187680,,0.0,0,,RPPTMLKMJIHFFCA27CB,台北市,1,0,预售屋买卖
中山區,房地(土地+建物),德惠段四小段601~630地號,4.26,商,,,1001008,土地1建物1車位0,五層,11,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,41.56,0,0,0,無,無,8000000,192493,,0.0,0,,RPQTMLKMJIHFFCA37CB,台北市,1,0,预售屋买卖
中山區,房地(土地+建物),德惠段四小段601~630地號,4.26,商,,,1001119,土地1建物1車位0,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,41.56,0,0,0,無,無,7930000,190808,,0.0,0,,RPRTMLKMJIHFFCA47CB,台北市,1,0,预售屋买卖
中山區,房地(土地+建物),德惠段四小段601~630地號,4.26,商,,,1000710,土地1建物1車位0,六層,11,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,41.56,0,0,0,無,無,8150000,196102,,0.0,0,,RPVTMLKMJIHFFCA87CB,台北市,1,0,预售屋买卖
中山區,房地(土地+建物),德惠段四小段601~630地號,4.26,商,,,1000702,土地1建物1車位0,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,41.56,0,0,0,無,無,7800000,187680,,0.0,0,,RPWTMLKMJIHFFCA97CB,台北市,1,0,预售屋买卖
中山區,房地(土地+建物),德惠段四小段601~630地號,4.26,商,,,1000716,土地1建物1車位0,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,41.56,0,0,0,無,無,7800000,187680,,0.0,0,,RPXTMLKMJIHFFCA08CB,台北市,1,0,预售屋买卖
中山區,房地(土地+建物),德惠段四小段601~630地號,5.98,商,,,1000903,土地1建物1車位0,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,58.58,0,0,0,無,無,11350000,193752,,0.0,0,,RPOUMLKMJIHFFCA27CB,台北市,1,0,预售屋买卖
中山區,房地(土地+建物),德惠段四小段601~630地號,4.41,商,,,1001206,土地1建物1車位0,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,43.04,0,0,0,無,無,8200000,190520,,0.0,0,,RPPUMLKMJIHFFCA37CB,台北市,1,0,预售屋买卖
中山區,房地(土地+建物),德惠段四小段601~630地號,4.26,商,,,1010318,土地1建物1車位0,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,41.56,0,0,0,無,無,8100000,194899,,0.0,0,,RPSUMLKMJIHFFCA67CB,台北市,1,0,预售屋买卖
